time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2800000000000016,-0.7668500666323691,-0.23158609980739248,16.011028314425953,6.232328967364646,0.08828348178007595,0.0,-1.1136424860605973,-0.34417795451422356,4.243681920690677,-0.11418279559806271,0.06307824631589186,0.0,469.3302370183683,470.5459490839762,471.2339094480162,471.2447120913526
2.3400000000000016,-0.8355951756151306,-0.2533495628172712,16.269306468150077,6.225242938614652,0.09181155716022449,0.0,-1.1782137303977922,-0.3819734761219588,4.3650107282250925,-0.1273784275831195,0.048474035611367094,0.0,462.8175210390542,461.6687697607509,462.6324679046861,461.58013022254687
2.4000000000000017,-0.9080048535552361,-0.27735188433764973,16.531782457211204,6.217921724791818,0.0951815168701371,0.0,-1.235730101784206,-0.4187671909032695,4.38400358712448,-0.11302924700306244,0.06827674699211268,0.0,430.84910582768936,432.52246869553267,430.0496039527929,431.24932810502344
2.4600000000000017,-0.9837439688233575,-0.3035608639231322,16.793420009983734,6.211791112730381,0.09950735235541952,0.0,-1.2892722406089423,-0.4553863467594208,4.337313077229357,-0.08639746688066621,0.07880985481458992,0.0,410.1650611043148,411.1040032241433,407.368829475472,409.73309719536326
2.520000000000002,-1.0631241007064358,-0.3323160321435251,17.05574566984322,6.2066211555125115,0.10412248397412682,0.0,-1.3571689213516989,-0.5035974162124597,4.406463146418472,-0.08570720822385655,0.07284247573423537,0.0,448.2139887878712,447.7333265168418,447.125285722241,447.1754497685136
2.580000000000002,-1.1463094148309363,-0.3637995190749525,17.31878085105578,6.201482094452139,0.10830189360022047,0.0,-1.416049111975412,-0.5462740338523961,4.361424385192803,-0.08553894817276257,0.062376402641999076,0.0,411.86859294101095,410.94586531502824,410.4676684547414,410.47589990629314
2.640000000000002,-1.2332840456850944,-0.3980672293422939,17.580791050135584,6.195988869090371,0.1128135532683352,0.0,-1.48348541602794,-0.5964404310212099,4.372059361996847,-0.1076447133398607,0.0930025083121826,0.0,428.8209610838333,431.41933501126425,429.9125323637367,428.02748541894397
2.700000000000002,-1.3246743167700448,-0.43566187949840185,17.845852689689366,6.190400334409075,0.11865764752499697,0.0,-1.563400504781599,-0.657267648531652,4.462763661253591,-0.07373616275241965,0.10499503378194011,0.0,454.67902834425354,455.64670673203506,454.6355794906171,457.3369190993212
2.760000000000002,-1.4208945843706995,-0.4769413269328028,18.11557083980313,6.185542948135582,0.12610291178244193,0.0,-1.6445964990588529,-0.7191181410005348,4.527356794041065,-0.1020790985580911,0.1473185125072858,0.0,447.5406754834886,450.98545301652865,449.08854433911335,446.7777287364476
2.820000000000002,-1.5222757465487293,-0.5221330522328176,18.3901548646503,6.179024077154523,0.13441201763039334,0.0,-1.7356111547418882,-0.7878493300950921,4.624741195484379,-0.12690788780749726,0.10789621275205745,0.0,461.432874568485,458.3259499100046,460.95854024420066,458.9816615118603
2.880000000000002,-1.6290414434296723,-0.5713990477966188,18.668779237501067,6.170829029798899,0.1409540966722016,0.0,-1.8238356249191636,-0.855029313267746,4.662295970361198,-0.17589901180425524,0.11121764757354981,0.0,441.89477856139035,442.1790690825306,445.11351939187364,441.0659722833774
2.940000000000002,-1.740964279932566,-0.6246481654101106,18.947781167794382,6.160098465805733,0.1475603107820005,0.0,-1.9075036946638182,-0.9208188206742877,4.637552362463622,-0.18548654991007968,0.10777891289742075,0.0,422.9174160087144,422.6324717814961,423.86863716482225,423.0110126835428
3.000000000000002,-1.8586570791370818,-0.6825533118282577,19.229449776712823,6.148586204392739,0.1536027860443152,0.0,-2.0161807866228,-1.0104317628752337,4.750503451381738,-0.2093659150356488,0.08027759671679227,0.0,468.0457057710514,465.9080808915204,469.4188037362465,467.5273645844252
3.0600000000000023,-1.98265503790081,-0.7457803139598282,19.515659566500155,6.135944354363822,0.1585153562030639,0.0,-2.117521532667203,-1.0982511913019295,4.789245792112254,-0.2134980374883173,0.08489378143212058,0.0,445.45405921182663,445.83684319847663,447.33674799618893,446.9566137856204
3.1200000000000023,-2.1128260807472654,-0.8145053874041273,19.80409022895427,6.123210061136156,0.1636878218068265,0.0,-2.221972846646214,-1.1937036189072605,4.824501593526884,-0.20983481006694393,0.08871247975111478,0.0,446.1800180470033,446.49780670261646,446.6527964940033,446.90733934420706
3.1800000000000024,-2.2495303764431154,-0.8893487147966399,20.095530287726,6.110508987260401,0.16928347506744235,0.0,-2.3353260904059274,-1.3022033597086713,4.889360246626041,-0.21565986794745076,0.10107754202808936,0.0,456.3634570970219,457.3565363127939,458.0398445175729,457.5334877555984
3.2400000000000024,-2.392605535281335,-0.9703901170650034,20.387640877168483,6.098575083629029,0.17534894937964296,0.0,-2.4343780820507295,-1.400158224228397,4.847350471437371,-0.17753300560815086,0.10111859533361342,0.0,424.1200458869887,424.13294485798747,422.49718024885414,425.7297737159813
3.3000000000000025,-2.5420228201402684,-1.0577982609936631,20.6787735480136,6.087541393922184,0.18122353759264076,0.0,-2.5467270976378105,-1.514337494666215,4.856488156087511,-0.2013016381939944,0.09057049945867399,0.0,442.19265519501727,441.33096473206746,443.0915735592061,441.0991993180924
3.3600000000000025,-2.698891674021889,-1.1528934727532736,20.97356562813397,6.0757109026001554,0.18676200066933646,0.0,-2.682710572848373,-1.65656596544675,4.968726164823934,-0.1899985064067348,0.09557133765307789,0.0,476.0981994099036,476.487264525879,475.0614875801272,475.89219366652594
3.4200000000000026,-2.8625986619341264,-1.2551778610869544,21.267548910631582,6.0647394435388104,0.19219210671071885,0.0,-2.774696967163823,-1.7537357782393053,4.830838560657417,-0.1714593221046467,0.07771363016077365,0.0,395.17848175371535,393.53644773649717,394.23736962556967,395.909716258544
3.4800000000000026,-3.0334148635380918,-1.3651221536636393,21.560729001163192,6.0543298884378025,0.1970267740767886,0.0,-2.9195686478102503,-1.911946346470481,4.940616144236992,-0.1778983991269297,0.08576287196656744,0.0,478.38873549521173,479.00604223779743,476.7617744231412,476.2426992698925
3.5400000000000027,-3.2132235609731175,-1.4849853521489713,21.861304827661105,6.043599311880964,0.20212194527654503,0.0,-3.0744651596747596,-2.0843876185445187,5.077120619645902,-0.18079926304577312,0.08317828099711758,0.0,488.1321832591807,487.9444496619108,488.6458035773677,488.4017456305292
3.6000000000000028,-3.4010779490261367,-1.613830342446431,22.163504020020593,6.032982925193878,0.20721906995202932,0.0,-3.187812326416656,-2.211262028446223,4.99590911938231,-0.17017245001944217,0.08828046819022475,0.0,420.6012352334908,421.04933584301716,420.34872740087917,421.23662578236645
3.660000000000003,-3.5955594173032592,-1.750131455731621,22.45953712722416,6.0224854765410125,0.21268570424049837,0.0,-3.295406221106288,-2.3328846182048806,4.871788642784039,-0.18682085955735456,0.096239109184987,0.0,405.57382913781504,406.295971206979,407.10332517487916,405.5775730304103
